stage,pair_id,road_id,layer_role,trunk_mode
Step4,STEP4:785217__40237227,46336960,trunk,counterclockwise_loop
Step4,STEP4:785217__40237227,46336966,trunk,counterclockwise_loop
Step4,STEP4:785217__608982775,46336976,trunk,counterclockwise_loop
Step4,STEP4:785217__608982775,525387215,trunk,counterclockwise_loop
Step4,STEP4:785217__608982775,997153,trunk,counterclockwise_loop
Step4,STEP4:785324__502866811,46337117,trunk,counterclockwise_loop
Step4,STEP4:785324__502866811,608424400,trunk,counterclockwise_loop
Step4,STEP4:787129__55225228,510365722,trunk,counterclockwise_loop
Step4,STEP4:791102__55225234,614129369,trunk,counterclockwise_loop
Step4,STEP4:791719__12823263,18715205,trunk,counterclockwise_loop
Step4,STEP4:791719__12823263,607374973,trunk,counterclockwise_loop
Step5B,STEP5B:14423413__502667880,521933472,trunk,counterclockwise_loop
Step5B,STEP5B:40237164__74463926,502148533,trunk,counterclockwise_loop
Step5B,STEP5B:40237194__40237213,46336878,trunk,counterclockwise_loop
Step5B,STEP5B:40237194__40237213,46336884,trunk,counterclockwise_loop
Step5B,STEP5B:502667880__510667671,621933258,trunk,counterclockwise_loop
Step5B,STEP5B:55225239__55225241,527278312,trunk,counterclockwise_loop
Step5B,STEP5B:791713__512702572,9808064,trunk,counterclockwise_loop
Step5B,STEP5B:792579__59642115,81638789,trunk,counterclockwise_loop
