stage,pair_id,road_id,layer_role,trunk_mode
Step2,S2:997438__74155507,29848429,segment_body,counterclockwise_loop
Step2,S2:997438__74155507,29848430,segment_body,counterclockwise_loop
Step2,S2:997438__74155507,57881629,segment_body,counterclockwise_loop
Step4,STEP4:1004306__56922706,506238324,segment_body,counterclockwise_loop
Step4,STEP4:1004308__1004309,1073716,segment_body,counterclockwise_loop
Step4,STEP4:1005083__1005084,15667648,segment_body,counterclockwise_loop
Step4,STEP4:1005083__1005084,627810729,segment_body,counterclockwise_loop
Step4,STEP4:1005083__1005085,34915403,segment_body,counterclockwise_loop
Step4,STEP4:1005083__1005085,505284772,segment_body,counterclockwise_loop
Step4,STEP4:1005083__38626267,34915034,segment_body,counterclockwise_loop
Step4,STEP4:1005083__38626267,504979401,segment_body,counterclockwise_loop
Step4,STEP4:1007613__1049769,71034808,segment_body,counterclockwise_loop
Step4,STEP4:1007613__1049769,71034809,segment_body,counterclockwise_loop
Step4,STEP4:1007613__1049769,71034810,segment_body,counterclockwise_loop
Step4,STEP4:1019827__1019832,44758416,segment_body,counterclockwise_loop
Step4,STEP4:1019827__1019832,609423524,segment_body,counterclockwise_loop
Step4,STEP4:1019832__62569871,603059919,segment_body,counterclockwise_loop
Step4,STEP4:1029630__62569871,49550064,segment_body,counterclockwise_loop
Step4,STEP4:1029684__1033088,507032037,segment_body,counterclockwise_loop
Step4,STEP4:1029684__1033088,621727522,segment_body,counterclockwise_loop
Step4,STEP4:1036264__56922710,43025732,segment_body,counterclockwise_loop
Step4,STEP4:1042853__1049769,612162439,segment_body,counterclockwise_loop
Step4,STEP4:38626155__509398477,607644287,segment_body,counterclockwise_loop
Step4,STEP4:56922702__56922706,43025718,segment_body,counterclockwise_loop
Step4,STEP4:56922702__56922706,614215871,segment_body,counterclockwise_loop
Step4,STEP4:56922716__56922718,43025743,segment_body,counterclockwise_loop
Step4,STEP4:56922716__56922718,43176584,segment_body,counterclockwise_loop
Step4,STEP4:62570130__603988368,601642787,segment_body,counterclockwise_loop
Step4,STEP4:62570130__603988368,625446713,segment_body,counterclockwise_loop
Step4,STEP4:994446__1029915,509105106,segment_body,counterclockwise_loop
Step4,STEP4:994446__1029915,601187256,segment_body,counterclockwise_loop
Step4,STEP4:994447__74155507,1072202,segment_body,counterclockwise_loop
Step4,STEP4:994447__74155507,511695767,segment_body,counterclockwise_loop
Step4,STEP4:994449__1049570,1051951,segment_body,counterclockwise_loop
Step4,STEP4:994449__1049570,1072754,segment_body,counterclockwise_loop
